Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
Team Films Bhojpuri,-0.5519354689489753,0.04129690361648961,Music,Team Films Bhojpuri,1.329780376279931,India,Music,97.0,0.09591292300912227,0.25179938697197896,0.2009739119280225,28.1,1.428108284192824,5.36,1,0,-0.30403503743036525,0.19464775661498224,-0.6349793822500309,0.27952013238002493,-1.9332780935697111,-0.07164012873609842
Zee Music Classic,-0.5519354689489753,-0.03503454665212614,Music,Zee Music Classic,0.39358207091262554,India,Music,97.0,0.3376939533899222,0.471555105466991,-0.08453979833044896,28.1,1.428108284192824,5.36,0,0,-0.30403503743036525,0.010150431873296777,-0.07174214135048851,0.4651412682862034,-1.9332780935697111,-0.3991831122834977
Prime Video India,-0.5519354689489753,0.15930650033025093,Entertainment,Prime Video India,0.9448340256832312,United States,Entertainment,144.0,0.6545496801111375,0.7530886115224619,0.9390197539400041,88.2,0.27904907064799506,14.7,0,0,-0.7485829613733682,0.4800302842249482,-0.31951721049286974,0.7183458938003366,0.5373702730784362,3.094913827692304
Caeli YT,-0.5661532345288794,-0.6002099813684847,Entertainment,Caeli YT,-0.06631273736124074,Mexico,Entertainment,24.0,0.26202064073620934,-2.2398305342958547,0.2009739119280225,40.2,-0.4922656323482104,3.42,1,0,0.5850608104556407,-1.3448943769815556,-0.09112810287982098,-2.338923974921691,0.48494866610172105,-0.06745424760647452
Kuplinov ï¿½ï¿½ï¿,-0.5661532345288794,0.056485920171496194,Gaming,Kuplinov ï¿½ï¿½ï¿,0.9191732189134875,Unknown,Games,-1.0,0.36858997353772405,0.4996204360784909,0.2009739119280225,68.0,0.27904907064799506,9.02,0,1,0.14051288651263774,0.23807655725184507,-0.3606519712868691,0.4904533254107719,0.5373702730784362,-0.06745424760647452
Linus Tech Tips,-0.5661532345288794,0.07565675557489283,Science & Technology,Linus Tech Tips,0.9145389100866432,Canada,Tech,7.0,0.3424443076834984,0.47587595525531073,-0.08453979833044896,68.9,-1.4797768836856011,5.56,0,0,1.0296087343986438,0.28443047096937335,-0.346885060949096,0.469641570944372,0.5548046918848967,-0.39707688307323513
Juliana Baltar,-0.5661532345288794,-0.19223629065088277,Entertainment,Juliana Baltar,0.4718492189011709,Brazil,Entertainment,34.0,0.23705721327162255,0.38009505065146876,-0.08453979833044896,51.3,-0.0710351183317133,12.08,0,0,0.5850608104556407,-0.36281205940127,-0.21071829163396363,0.3880314249457941,0.7303521859778146,-0.39707688307323513
5-Minute Crafts FAMILY,-0.5661532345288794,0.010009078249344694,People & Blogs,5-Minute Crafts FAMILY,0.7516635112828399,United States,Howto,145.0,0.06882984705020807,0.2270830725355658,0.2009739119280225,88.2,0.27904907064799506,14.7,1,0,-1.1931308853163711,0.12571806873509497,-0.27831029799958223,0.25272079881752785,0.5373702730784362,-0.06745424760647452
Blippi Espaï¿½ï,-0.5804624333071876,0.1734231038935297,People & Blogs,Blippi Espaï¿½ï,0.013982730211392175,Mexico,Education,24.0,0.34713646295861106,0.48011073407490046,-0.08453979833044896,40.2,-0.4922656323482104,3.42,0,0,-0.9708569233448697,0.5276420835487853,0.2912942004533919,0.4740395556914736,0.48494866610172105,-0.3949435638199081
Super Senya,-0.5804624333071876,-0.07484807110092632,Entertainment,Super Senya,-2.3948665529838955,Unknown,Entertainment,-1.0,0.26768662202931587,-2.2398305342958547,0.2009739119280225,68.0,0.27904907064799506,9.02,1,1,-0.9708569233448697,-0.07260026364894885,-3.737549627379587,-2.338923974921691,0.5373702730784362,-0.06321469914288488
